,participant,qid,nr_attempts,nr_subgoals,nr_attempts_per_subgoal
1017,604ef140ba869b0aa71a5347,create1,11,3,3.6666666666666665
1018,604ef27aba869b0aa71a5380,create1,10,3,3.3333333333333335
1019,604f1c3aba869b0aa71a7500,create1,4,3,1.3333333333333333
1020,604f34bbba869b0aa71ab4c1,create1,1,3,0.3333333333333333
1021,604f4f18ba869b0aa71b0013,create1,2,3,0.6666666666666666
1022,604f797fba869b0aa71b3185,create1,1,3,0.3333333333333333
1023,604f7d21ba869b0aa71b32b9,create1,14,3,4.666666666666667
1024,604f7eb8ba869b0aa71b3404,create1,8,3,2.6666666666666665
1025,6050ba51ba869b0aa71b5996,create1,16,3,5.333333333333333
1026,605242a8ba869b0aa71b5e1f,create1,1,3,0.3333333333333333
1027,60524f0dba869b0aa71b5e6b,create1,10,3,3.3333333333333335
1028,6053b5b0ba869b0aa71b6b23,create1,3,3,1.0
1029,6054f492ba869b0aa71b7014,create1,4,3,1.3333333333333333
1030,605503a5ba869b0aa71b70ac,create1,5,3,1.6666666666666667
1031,6055fb2bba869b0aa71b8107,create1,3,3,1.0
1032,60562767ba869b0aa71b8b17,create1,2,3,0.6666666666666666
1033,60562da9ba869b0aa71b8d9a,create1,1,3,0.3333333333333333
1034,6056499dba869b0aa71b93e0,create1,6,3,2.0
1035,60564ecbba869b0aa71b9627,create1,4,3,1.3333333333333333
1036,60565047ba869b0aa71b9648,create1,2,3,0.6666666666666666
1037,6056bc57ba869b0aa71b9923,create1,2,3,0.6666666666666666
1038,6056cd01ba869b0aa71b9abb,create1,7,3,2.3333333333333335
1039,6056ec60ba869b0aa71ba26b,create1,6,3,2.0
1040,60574d71ba869b0aa71bea44,create1,3,3,1.0
1041,6057f3e1ba869b0aa71c057c,create1,2,3,0.6666666666666666
1042,60584643ba869b0aa71c06b5,create1,15,3,5.0
1043,6058a23dba869b0aa71c0ca0,create1,2,3,0.6666666666666666
1044,6059eacbba869b0aa71c6501,create1,2,3,0.6666666666666666
1045,605a1e72ba869b0aa71c71de,create1,3,3,1.0
1046,605a5ca1ba869b0aa71c848f,create1,4,3,1.3333333333333333
1047,605a99a9ba869b0aa71c84b3,create1,4,3,1.3333333333333333
1048,605c4db5ba869b0aa71cde48,create1,3,3,1.0
1049,605cdb29ba869b0aa71d1034,create1,1,3,0.3333333333333333
1050,605ed3a9ba869b0aa71d35cb,create1,1,3,0.3333333333333333
1051,605fe289ba869b0aa71d3e08,create1,2,3,0.6666666666666666
1052,6061e1d4ba869b0aa71d7caa,create1,3,3,1.0
1053,6062263dba869b0aa71d7ef9,create1,3,3,1.0
1054,60631f96ba869b0aa71d8f4b,create1,13,3,4.333333333333333
1055,60638ea0ba869b0aa71d9f95,create1,17,3,5.666666666666667
1056,60652e90ba869b0aa71df5e7,create1,4,3,1.3333333333333333
1057,6067bc02e1dff50acdb85574,create1,1,3,0.3333333333333333
1058,606970c9e1dff50acdb86754,create1,5,3,1.6666666666666667
1059,60697567e1dff50acdb86796,create1,1,3,0.3333333333333333
1060,6069905fe1dff50acdb867f0,create1,2,3,0.6666666666666666
1061,606a7e96e1dff50acdb88999,create1,6,3,2.0
1062,606aef3ae1dff50acdb88a99,create1,4,3,1.3333333333333333
1063,606b4911e1dff50acdb8983d,create1,2,3,0.6666666666666666
1064,606b7a47e1dff50acdb8ac03,create1,5,3,1.6666666666666667
1065,606bed1de1dff50acdb8e41b,create1,4,3,1.3333333333333333
1066,606c48eae1dff50acdb8ec4d,create1,5,3,1.6666666666666667
1067,606c72b1e1dff50acdb8ef34,create1,10,3,3.3333333333333335
1068,607161e8e1dff50acdb9c3c2,create1,2,3,0.6666666666666666
1069,6071c659e1dff50acdb9c446,create1,1,3,0.3333333333333333
1070,60754804e1dff50acdb9e264,create1,2,3,0.6666666666666666
1071,6078922ae1dff50acdba00e4,create1,4,3,1.3333333333333333
1072,6079aa99e1dff50acdba0324,create1,2,3,0.6666666666666666
1073,607c6535e1dff50acdba0b81,create1,13,3,4.333333333333333
1074,608067d4e1dff50acdba29cd,create1,4,3,1.3333333333333333
1075,60806cf2e1dff50acdba2a77,create1,1,3,0.3333333333333333
1076,6083ef86e1dff50acdba3e43,create1,4,3,1.3333333333333333
1077,6089fe86e1dff50acdba4817,create1,4,3,1.3333333333333333
1078,608a092ce1dff50acdba4823,create1,7,3,2.3333333333333335
1079,608b230ce1dff50acdba48d3,create1,2,3,0.6666666666666666
1080,608d0830e1dff50acdba4a76,create1,4,3,1.3333333333333333
1081,608d41b3e1dff50acdba68b2,create1,4,3,1.3333333333333333
1082,6091ae07e1dff50acdba9730,create1,3,3,1.0
1083,60926c8ce1dff50acdba9caf,create1,5,3,1.6666666666666667
1084,6092d3e0e1dff50acdba9d03,create1,2,3,0.6666666666666666
1085,6092e500e1dff50acdbaa5fd,create1,3,3,1.0
1086,6095cc43d35efd0ab8825574,create1,11,3,3.6666666666666665
1087,6099392ad35efd0ab8825886,create1,13,3,4.333333333333333
1088,609cbf9cd35efd0ab8825e86,create1,11,3,3.6666666666666665
1089,609f7d3fd35efd0ab8825f94,create1,2,3,0.6666666666666666
1090,609fdad9d35efd0ab8825fae,create1,1,3,0.3333333333333333
1091,60a123d8d35efd0ab8826169,create1,1,3,0.3333333333333333
1092,60a9808bd35efd0ab882679c,create1,4,3,1.3333333333333333
1093,60ad2545d35efd0ab8826a9d,create1,4,3,1.3333333333333333
1094,60b3f5a7d35efd0ab882739e,create1,2,3,0.6666666666666666
1095,60106245db5b643e9ca0542f,create2,8,4,2.0
1096,601146dadb5b643e9ca054e5,create2,3,4,0.75
1097,601275c1db5b643e9ca060b4,create2,1,4,0.25
1098,60129cbddb5b643e9ca06877,create2,10,4,2.5
1099,6014329e8a8fb97c0541f5d3,create2,2,4,0.5
1100,601587f68a8fb97c0541f607,create2,5,4,1.25
1101,6018f3a9f8a80c12afba217e,create2,13,4,3.25
1102,6018f410f8a80c12afba2194,create2,19,4,4.75
1103,6018f44df8a80c12afba219c,create2,6,4,1.5
1104,6018f495f8a80c12afba21aa,create2,14,4,3.5
1105,6018f4bbf8a80c12afba21b3,create2,1,4,0.25
1106,6018f517f8a80c12afba21c8,create2,7,4,1.75
1107,6018f5a0f8a80c12afba21ec,create2,1,4,0.25
1108,6018f5fff8a80c12afba2201,create2,1,4,0.25
1109,6018f660f8a80c12afba2217,create2,18,4,4.5
1110,6018f697f8a80c12afba2235,create2,5,4,1.25
1111,6018f6ebf8a80c12afba227b,create2,8,4,2.0
1112,6018f733f8a80c12afba2374,create2,3,4,0.75
1113,6018f8bbf8a80c12afba253f,create2,1,4,0.25
1114,6018fb66f8a80c12afba2a0e,create2,27,4,6.75
1115,6018fd16f8a80c12afba2cd5,create2,2,4,0.5
1116,6018fd31f8a80c12afba2cf5,create2,4,4,1.0
1117,6018fe8ff8a80c12afba2fa8,create2,6,4,1.5
1118,60190373f8a80c12afba3a90,create2,1,4,0.25
1119,60190c05f8a80c12afba4a8f,create2,14,4,3.5
1120,60191b2af8a80c12afba6602,create2,3,4,0.75
1121,6019249ff8a80c12afba840b,create2,2,4,0.5
1122,601924e3f8a80c12afba85d6,create2,9,4,2.25
1123,601924edf8a80c12afba861d,create2,8,4,2.0
1124,60192506f8a80c12afba8709,create2,6,4,1.5
1125,6019252af8a80c12afba8755,create2,2,4,0.5
1126,60192582f8a80c12afba892c,create2,9,4,2.25
1127,601925c8f8a80c12afba89d6,create2,1,4,0.25
1128,601925def8a80c12afba8a6a,create2,1,4,0.25
1129,60192601f8a80c12afba8aa9,create2,4,4,1.0
1130,60192610f8a80c12afba8ad7,create2,7,4,1.75
1131,6019268bf8a80c12afba8d22,create2,1,4,0.25
1132,601926a6f8a80c12afba8dda,create2,2,4,0.5
1133,601926c6f8a80c12afba8eaa,create2,3,4,0.75
1134,6019275ff8a80c12afba906a,create2,4,4,1.0
1135,60192799f8a80c12afba9199,create2,1,4,0.25
1136,601927c8f8a80c12afba9261,create2,1,4,0.25
1137,601927d2f8a80c12afba9286,create2,1,4,0.25
1138,60192845f8a80c12afba9525,create2,2,4,0.5
1139,601928dff8a80c12afba988d,create2,2,4,0.5
1140,601928eef8a80c12afba98e0,create2,3,4,0.75
1141,60192904f8a80c12afba994e,create2,6,4,1.5
1142,6019290ff8a80c12afba996f,create2,4,4,1.0
1143,6019291bf8a80c12afba99cf,create2,6,4,1.5
1144,60192a03f8a80c12afbaa059,create2,24,4,6.0
1145,60192a0cf8a80c12afbaa0b1,create2,1,4,0.25
1146,60192a78f8a80c12afbaa48e,create2,2,4,0.5
1147,60193056f8a80c12afbad1c3,create2,2,4,0.5
1148,60194527f8a80c12afbba1bf,create2,3,4,0.75
1149,60195993f8a80c12afbc0b90,create2,24,4,6.0
1150,601a16cef8a80c12afbd712f,create2,1,4,0.25
1151,601a9107f8a80c12afbdcee7,create2,5,4,1.25
1152,601ab97df8a80c12afbddd65,create2,1,4,0.25
1153,601ad24ff8a80c12afbdde77,create2,7,4,1.75
1154,601b75cbf8a80c12afbde5a5,create2,1,4,0.25
1155,601ba4acf8a80c12afbdee12,create2,2,4,0.5
1156,601c0004f8a80c12afbe1803,create2,2,4,0.5
1157,601c0011f8a80c12afbe180d,create2,33,4,8.25
1158,601c0016f8a80c12afbe1810,create2,7,4,1.75
1159,601c0028f8a80c12afbe1819,create2,5,4,1.25
1160,601c003af8a80c12afbe1828,create2,3,4,0.75
1161,601c005ef8a80c12afbe185c,create2,1,4,0.25
1162,601c005ff8a80c12afbe185f,create2,5,4,1.25
1163,601c0063f8a80c12afbe1862,create2,7,4,1.75
1164,601c009bf8a80c12afbe1896,create2,7,4,1.75
1165,601c00b3f8a80c12afbe18a3,create2,1,4,0.25
1166,601c00c4f8a80c12afbe18aa,create2,4,4,1.0
1167,601c00e0f8a80c12afbe18d7,create2,2,4,0.5
1168,601c0102f8a80c12afbe18ed,create2,6,4,1.5
1169,601c011ff8a80c12afbe1926,create2,3,4,0.75
1170,601c0122f8a80c12afbe192a,create2,2,4,0.5
1171,601c0125f8a80c12afbe192d,create2,1,4,0.25
1172,601c013cf8a80c12afbe1953,create2,2,4,0.5
1173,601c014cf8a80c12afbe1961,create2,5,4,1.25
1174,601c014ef8a80c12afbe1964,create2,22,4,5.5
1175,601c0153f8a80c12afbe196c,create2,3,4,0.75
1176,601c0172f8a80c12afbe19d1,create2,1,4,0.25
1177,601c0175f8a80c12afbe19d7,create2,1,4,0.25
1178,601c01a9f8a80c12afbe1a26,create2,7,4,1.75
1179,601c0246f8a80c12afbe1b2d,create2,1,4,0.25
1180,601c025ef8a80c12afbe1b80,create2,1,4,0.25
1181,601c0284f8a80c12afbe1c4d,create2,2,4,0.5
1182,601c02a8f8a80c12afbe1c99,create2,7,4,1.75
1183,601c02c4f8a80c12afbe1d5d,create2,38,4,9.5
1184,601c030cf8a80c12afbe1e3f,create2,73,4,18.25
1185,601c6e7bf8a80c12afbf2ff5,create2,1,4,0.25
1186,601d2755a6af0b0a8bd18def,create2,3,4,0.75
1187,601d6caaa6af0b0a8bd1badb,create2,1,4,0.25
1188,601f3546a6af0b0a8bd1e5fd,create2,2,4,0.5
1189,6021968ea6af0b0a8bd27418,create2,1,4,0.25
1190,6027df88a6af0b0a8bd31fcc,create2,6,4,1.5
1191,602956fda6af0b0a8bd34b4d,create2,3,4,0.75
1192,602a3ccea6af0b0a8bd3716d,create2,1,4,0.25
1193,602ee3d9a6af0b0a8bd3b607,create2,1,4,0.25
1194,602f0596a6af0b0a8bd3b61b,create2,2,4,0.5
1195,602fae39a6af0b0a8bd3dbfc,create2,1,4,0.25
1196,60311173a6af0b0a8bd3ff53,create2,3,4,0.75
1197,6032151aa6af0b0a8bd41497,create2,1,4,0.25
1198,60337093a6af0b0a8bd42ac1,create2,1,4,0.25
1199,6034f4d0a6af0b0a8bd457e3,create2,1,4,0.25
1200,603648baa6af0b0a8bd4631e,create2,5,4,1.25
1201,6037ccbfa6af0b0a8bd49964,create2,8,4,2.0
1202,60390376a6af0b0a8bd49f38,create2,1,4,0.25
1203,603a8e8ba6af0b0a8bd4c64e,create2,2,4,0.5
1204,603d7455a6af0b0a8bd53507,create2,2,4,0.5
1205,603fca9ca6af0b0a8bd5374f,create2,2,4,0.5
1206,604844e2ba869b0aa718e77a,create2,7,4,1.75
1207,604c3e10ba869b0aa718f3e2,create2,5,4,1.25
1208,604c56b5ba869b0aa718f41e,create2,1,4,0.25
1209,604c8482ba869b0aa71912a0,create2,1,4,0.25
1210,604caa6fba869b0aa7193514,create2,1,4,0.25
1211,604ccd32ba869b0aa71946ce,create2,1,4,0.25
1212,604ce667ba869b0aa7194ebe,create2,1,4,0.25
1213,604cf57bba869b0aa719567b,create2,2,4,0.5
1214,604d966cba869b0aa7198348,create2,2,4,0.5
1215,604da99bba869b0aa7198807,create2,6,4,1.5
1216,604dad56ba869b0aa7198ae2,create2,7,4,1.75
1217,604dbbbdba869b0aa7199855,create2,2,4,0.5
1218,604de8b8ba869b0aa719e935,create2,16,4,4.0
1219,604de995ba869b0aa719e9b1,create2,1,4,0.25
1220,604de9d9ba869b0aa719e9b7,create2,3,4,0.75
1221,604df9aeba869b0aa719f15f,create2,7,4,1.75
1222,604e0417ba869b0aa719f964,create2,1,4,0.25
1223,604e2b01ba869b0aa71a1704,create2,9,4,2.25
1224,604e435cba869b0aa71a277f,create2,1,4,0.25
1225,604eec79ba869b0aa71a5338,create2,1,4,0.25
1226,604ef140ba869b0aa71a5347,create2,15,4,3.75
1227,604ef27aba869b0aa71a5380,create2,10,4,2.5
1228,604f064eba869b0aa71a5d8d,create2,2,4,0.5
1229,604f1c3aba869b0aa71a7500,create2,4,4,1.0
1230,604f4f18ba869b0aa71b0013,create2,10,4,2.5
1231,604f797fba869b0aa71b3185,create2,1,4,0.25
1232,604f7d21ba869b0aa71b32b9,create2,10,4,2.5
1233,604f7eb8ba869b0aa71b3404,create2,7,4,1.75
1234,6051d189ba869b0aa71b5abf,create2,3,4,0.75
1235,605242a8ba869b0aa71b5e1f,create2,1,4,0.25
1236,60524f0dba869b0aa71b5e6b,create2,4,4,1.0
1237,6053b5b0ba869b0aa71b6b23,create2,1,4,0.25
1238,6054f492ba869b0aa71b7014,create2,5,4,1.25
1239,605503a5ba869b0aa71b70ac,create2,2,4,0.5
1240,60558397ba869b0aa71b7814,create2,2,4,0.5
1241,6055886bba869b0aa71b785a,create2,1,4,0.25
1242,6055a699ba869b0aa71b78e8,create2,5,4,1.25
1243,6055eb03ba869b0aa71b7cb7,create2,1,4,0.25
1244,6055fb2bba869b0aa71b8107,create2,2,4,0.5
1245,60562767ba869b0aa71b8b17,create2,1,4,0.25
1246,60564ecbba869b0aa71b9627,create2,1,4,0.25
1247,60565047ba869b0aa71b9648,create2,1,4,0.25
1248,6056bc57ba869b0aa71b9923,create2,2,4,0.5
1249,6056cd01ba869b0aa71b9abb,create2,2,4,0.5
1250,6056ec60ba869b0aa71ba26b,create2,1,4,0.25
1251,60572242ba869b0aa71bd973,create2,3,4,0.75
1252,60574d71ba869b0aa71bea44,create2,1,4,0.25
1253,60584643ba869b0aa71c06b5,create2,3,4,0.75
1254,60589795ba869b0aa71c0adf,create2,5,4,1.25
1255,6058a23dba869b0aa71c0ca0,create2,4,4,1.0
1256,6058e089ba869b0aa71c2282,create2,4,4,1.0
1257,6059eacbba869b0aa71c6501,create2,4,4,1.0
1258,605a5ca1ba869b0aa71c848f,create2,2,4,0.5
1259,605a99a9ba869b0aa71c84b3,create2,1,4,0.25
1260,605b2cdaba869b0aa71c950f,create2,2,4,0.5
1261,605c4db5ba869b0aa71cde48,create2,2,4,0.5
1262,605cdb29ba869b0aa71d1034,create2,1,4,0.25
1263,605ed3a9ba869b0aa71d35cb,create2,1,4,0.25
1264,605f1e7fba869b0aa71d3ac9,create2,2,4,0.5
1265,605fe289ba869b0aa71d3e08,create2,3,4,0.75
1266,6061e1d4ba869b0aa71d7caa,create2,7,4,1.75
1267,60631f96ba869b0aa71d8f4b,create2,1,4,0.25
1268,60633ce7ba869b0aa71d92e4,create2,1,4,0.25
1269,60638ea0ba869b0aa71d9f95,create2,3,4,0.75
1270,60652e90ba869b0aa71df5e7,create2,5,4,1.25
1271,6067bc02e1dff50acdb85574,create2,2,4,0.5
1272,6068cbbde1dff50acdb8585f,create2,1,4,0.25
1273,60697567e1dff50acdb86796,create2,2,4,0.5
1274,606a7e96e1dff50acdb88999,create2,19,4,4.75
1275,606aef3ae1dff50acdb88a99,create2,2,4,0.5
1276,606b4911e1dff50acdb8983d,create2,2,4,0.5
1277,606b7a47e1dff50acdb8ac03,create2,1,4,0.25
1278,606bed1de1dff50acdb8e41b,create2,1,4,0.25
1279,606c48eae1dff50acdb8ec4d,create2,29,4,7.25
1280,607161e8e1dff50acdb9c3c2,create2,1,4,0.25
1281,6071c659e1dff50acdb9c446,create2,1,4,0.25
1282,6074c9b3e1dff50acdb9e161,create2,1,4,0.25
1283,60754804e1dff50acdb9e264,create2,2,4,0.5
1284,6079aa99e1dff50acdba0324,create2,2,4,0.5
1285,607c6535e1dff50acdba0b81,create2,38,4,9.5
1286,607dbfe1e1dff50acdba14c9,create2,11,4,2.75
1287,608067d4e1dff50acdba29cd,create2,2,4,0.5
1288,60806cf2e1dff50acdba2a77,create2,1,4,0.25
1289,6083ef86e1dff50acdba3e43,create2,6,4,1.5
1290,6088c26ce1dff50acdba476e,create2,6,4,1.5
1291,608b230ce1dff50acdba48d3,create2,3,4,0.75
1292,608d0830e1dff50acdba4a76,create2,2,4,0.5
1293,608d41b3e1dff50acdba68b2,create2,14,4,3.5
1294,6091ae07e1dff50acdba9730,create2,1,4,0.25
1295,60926c8ce1dff50acdba9caf,create2,1,4,0.25
1296,6095cc43d35efd0ab8825574,create2,2,4,0.5
1297,6095cf81d35efd0ab88255cd,create2,3,4,0.75
1298,609910d0d35efd0ab8825823,create2,1,4,0.25
1299,609cbf9cd35efd0ab8825e86,create2,2,4,0.5
1300,609d46f3d35efd0ab8825efd,create2,1,4,0.25
1301,609fdad9d35efd0ab8825fae,create2,4,4,1.0
1302,60a123d8d35efd0ab8826169,create2,2,4,0.5
1303,60a91d26d35efd0ab882663d,create2,2,4,0.5
1304,60ad2545d35efd0ab8826a9d,create2,3,4,0.75
1305,60b438bad35efd0ab8827d95,create2,1,4,0.25
1306,60106245db5b643e9ca0542f,restructure1,37,4,9.25
1307,60112d18db5b643e9ca05469,restructure1,1,4,0.25
1308,601146dadb5b643e9ca054e5,restructure1,4,4,1.0
1309,60114dc2db5b643e9ca054ed,restructure1,7,4,1.75
1310,6014329e8a8fb97c0541f5d3,restructure1,2,4,0.5
1311,601587f68a8fb97c0541f607,restructure1,7,4,1.75
1312,60185e4ef8a80c12afba1014,restructure1,4,4,1.0
1313,6018f3a9f8a80c12afba217e,restructure1,45,4,11.25
1314,6018f3bcf8a80c12afba2189,restructure1,5,4,1.25
1315,6018f410f8a80c12afba2194,restructure1,11,4,2.75
1316,6018f44df8a80c12afba219c,restructure1,23,4,5.75
1317,6018f495f8a80c12afba21aa,restructure1,37,4,9.25
1318,6018f4bbf8a80c12afba21b3,restructure1,3,4,0.75
1319,6018f517f8a80c12afba21c8,restructure1,17,4,4.25
1320,6018f56af8a80c12afba21e0,restructure1,2,4,0.5
1321,6018f5a0f8a80c12afba21ec,restructure1,1,4,0.25
1322,6018f5fef8a80c12afba21ff,restructure1,1,4,0.25
1323,6018f5fff8a80c12afba2201,restructure1,3,4,0.75
1324,6018f660f8a80c12afba2217,restructure1,87,4,21.75
1325,6018f697f8a80c12afba2235,restructure1,37,4,9.25
1326,6018f6ebf8a80c12afba227b,restructure1,27,4,6.75
1327,6018f6f3f8a80c12afba2286,restructure1,79,4,19.75
1328,6018f723f8a80c12afba2369,restructure1,5,4,1.25
1329,6018f733f8a80c12afba2374,restructure1,86,4,21.5
1330,6018f7b8f8a80c12afba2403,restructure1,2,4,0.5
1331,6018f8bbf8a80c12afba253f,restructure1,3,4,0.75
1332,6018f9d4f8a80c12afba2793,restructure1,47,4,11.75
1333,6018fb66f8a80c12afba2a0e,restructure1,98,4,24.5
1334,6018fd16f8a80c12afba2cd5,restructure1,8,4,2.0
1335,6018fd31f8a80c12afba2cf5,restructure1,23,4,5.75
1336,6018fe8ff8a80c12afba2fa8,restructure1,21,4,5.25
1337,60190c05f8a80c12afba4a8f,restructure1,82,4,20.5
1338,60191b2af8a80c12afba6602,restructure1,27,4,6.75
1339,6019249ff8a80c12afba840b,restructure1,3,4,0.75
1340,601924e3f8a80c12afba85d6,restructure1,88,4,22.0
1341,601924edf8a80c12afba861d,restructure1,5,4,1.25
1342,60192506f8a80c12afba8709,restructure1,3,4,0.75
1343,6019252af8a80c12afba8755,restructure1,5,4,1.25
1344,60192582f8a80c12afba892c,restructure1,30,4,7.5
1345,601925c8f8a80c12afba89d6,restructure1,81,4,20.25
1346,601925def8a80c12afba8a6a,restructure1,5,4,1.25
1347,601925eff8a80c12afba8a91,restructure1,38,4,9.5
1348,60192601f8a80c12afba8aa9,restructure1,9,4,2.25
1349,60192610f8a80c12afba8ad7,restructure1,30,4,7.5
1350,6019268bf8a80c12afba8d22,restructure1,8,4,2.0
1351,601926a6f8a80c12afba8dda,restructure1,4,4,1.0
1352,601926c6f8a80c12afba8eaa,restructure1,14,4,3.5
